address_id,party_id,address_type,line1,city,state_code,postal_code,country_code,is_current
ADDR000956,PTY000956,primary,787 Justin Stravenue,Nicolechester,TN,52226,US,True
ADDR000957,PTY000957,primary,38746 Debra Ports,North Kimberly,IL,12536,US,True
ADDR000958,PTY000958,billing,425 Jones Well Suite 293,North Michelle,MD,78659,US,True
ADDR000959,PTY000959,billing,7015 Jacqueline Run,Lopezmouth,FM,85297,US,True
ADDR000960,PTY000960,primary,8941 Molly Orchard Suite 297,East Alexfurt,SD,52072,US,True
ADDR000961,PTY000961,billing,9812 Ruiz Vista Apt. 297,South Saraton,NC,60992,US,True
ADDR000962,PTY000962,risk_location,8654 Gutierrez Rest Apt. 815,South Margaret,FL,38663,US,True
ADDR000963,PTY000963,mailing,359 Miller Ramp,New Jamiefort,NM,59673,US,True
ADDR000964,PTY000964,business,7993 Bird Pass Apt. 309,East Michael,HI,75561,US,True
ADDR000965,PTY000965,primary,09175 Jared Overpass Apt. 899,North Debra,HI,65126,US,True
ADDR000966,PTY000966,billing,1277 Heather Shoals Suite 592,New Monicahaven,FM,44159,US,True
ADDR000967,PTY000967,mailing,27902 David Trafficway,Rodriguezmouth,CO,06167,US,True
ADDR000968,PTY000968,risk_location,67086 Jocelyn Rapid,South Debramouth,NH,14069,US,True
ADDR000969,PTY000969,primary,866 Nicholas Trace Suite 550,Claudiamouth,MD,98962,US,True
ADDR000970,PTY000970,primary,76578 Schultz Loaf,Willisbury,VA,50822,US,True
ADDR000971,PTY000971,risk_location,87887 Reyes Trail Apt. 071,Adamchester,VI,63964,US,True
ADDR000972,PTY000972,business,7719 Beltran Island Apt. 335,Margaretfort,MN,53626,US,True
ADDR000973,PTY000973,risk_location,5287 Lopez Villages,Palmerview,PR,62211,US,True
ADDR000974,PTY000974,primary,64353 Colon Corner,South Gina,PA,12455,US,True
ADDR000975,PTY000975,primary,12463 Schwartz Court Suite 704,Lake Kelly,RI,25285,US,True
ADDR000976,PTY000976,billing,8001 Jason Corner,Catherinetown,NE,55645,US,True
ADDR000977,PTY000977,risk_location,8117 Sean Turnpike Apt. 029,South Melissa,SC,88658,US,True
ADDR000978,PTY000978,primary,602 Rush Lake Apt. 389,Jacobmouth,VA,67665,US,True
ADDR000979,PTY000979,mailing,64335 Brown Courts,West Jessicashire,GA,32288,US,True
ADDR000980,PTY000980,risk_location,937 Brianna Mount,West Leahland,AZ,87100,US,True
ADDR000981,PTY000981,primary,4185 Jessica Summit,Port Katrina,PR,89981,US,True
ADDR000982,PTY000982,primary,02378 Sanchez Creek,Haroldland,SC,12875,US,True
ADDR000983,PTY000983,business,3488 Harmon Isle Suite 098,South Daleburgh,KY,09327,US,True
ADDR000984,PTY000984,business,0474 Barton Creek,South Heathertown,OK,86635,US,True
ADDR000985,PTY000985,mailing,68607 Hernandez Mountain,Taylorton,OK,04792,US,True
ADDR000986,PTY000986,risk_location,66802 Campos Route,Ramirezshire,PR,09770,US,True
ADDR000987,PTY000987,primary,2756 Jennifer Track Apt. 844,Youngchester,MS,71776,US,True
ADDR000988,PTY000988,billing,91121 Shepherd Shoal Suite 775,Lake Brian,NH,86604,US,True
ADDR000989,PTY000989,billing,703 Justin Meadow Suite 487,Royshire,MP,93162,US,True
ADDR000990,PTY000990,billing,7683 Taylor Manor Suite 141,West Ryan,MS,88648,US,True
ADDR000991,PTY000991,billing,58938 Janice Landing Suite 043,Spencershire,WI,41316,US,True
ADDR000992,PTY000992,risk_location,76049 Boyd Flats,Thomasfurt,NJ,35734,US,True
ADDR000993,PTY000993,billing,536 Heather Parkways Apt. 425,Lake Michaelberg,NE,96086,US,True
ADDR000994,PTY000994,billing,43397 Tracey Unions,Nathanielton,MO,03492,US,True
ADDR000995,PTY000995,mailing,725 Megan Mountain Apt. 400,Michaelstad,AR,78576,US,True
ADDR000996,PTY000996,risk_location,18208 Katherine Place,West Melissafurt,FM,44814,US,True
ADDR000997,PTY000997,business,26957 Kim Summit Suite 759,Hillmouth,VT,06049,US,True
ADDR000998,PTY000998,mailing,538 Harris Loaf,South Chelsea,MD,67692,US,True
ADDR000999,PTY000999,risk_location,52794 Chelsea Oval Apt. 908,South Gary,VI,64814,US,True
ADDR001000,PTY001000,business,3453 Mcdowell Mission Suite 995,East Gloria,PW,57869,US,True
ADDR001001,PTY001001,billing,1946 Gentry Court,Nicholasbury,NV,06008,US,True
ADDR001002,PTY001002,mailing,315 Nicole Unions Apt. 820,New Briannaview,WY,20462,US,True
ADDR001003,PTY001003,risk_location,7811 Lopez Square Suite 123,New Dakota,NY,01363,US,True
ADDR001004,PTY001004,risk_location,6199 Mark Road,West Jaredchester,MO,41370,US,True
ADDR001005,PTY001005,primary,7421 Bowman Walks,New Brittany,NH,21426,US,True
ADDR001006,PTY001006,billing,0180 Cody Place,East Manuelhaven,WI,19394,US,True
ADDR001007,PTY001007,primary,630 Kathleen Locks,Douglasstad,RI,67338,US,True
ADDR001008,PTY001008,mailing,427 Lamb Light,Lake Timothy,MA,38717,US,True
ADDR001009,PTY001009,billing,8246 Jonathan Inlet,Robertland,ME,56868,US,True
ADDR001010,PTY001010,billing,886 Hurley Pines,Heatherbury,ID,94903,US,True
ADDR001011,PTY001011,billing,1257 Williamson Courts Apt. 708,Kaneton,HI,95143,US,True
ADDR001012,PTY001012,billing,770 Rogers Avenue Suite 985,Christopherland,KS,93206,US,True
ADDR001013,PTY001013,billing,73182 Lee Forges Suite 542,North Ronaldview,MT,70697,US,True
ADDR001014,PTY001014,business,626 Jeffrey Spur,Lake Dennismouth,NH,68402,US,True
ADDR001015,PTY001015,billing,53124 Cody Turnpike Apt. 714,Thomasberg,GU,58202,US,True
ADDR001016,PTY001016,risk_location,89377 Drake Parkways Suite 422,North Dominic,RI,74672,US,True
ADDR001017,PTY001017,risk_location,7569 Gonzalez Loaf,South Brianna,KS,07338,US,True
ADDR001018,PTY001018,primary,78410 Prince Mountain,Tammystad,MT,98876,US,True
ADDR001019,PTY001019,primary,35191 Dennis Light,Georgeton,GU,83252,US,True
ADDR001020,PTY001020,mailing,240 Green Trace Suite 647,Perezville,AS,15950,US,True
ADDR001021,PTY001021,primary,25181 Caitlin Points Suite 689,New Peterport,IA,12458,US,True
ADDR001022,PTY001022,primary,721 Kennedy Crest,Jacquelinetown,WY,78378,US,True
ADDR001023,PTY001023,primary,110 Sheryl Flats,New Juan,KS,25019,US,True
ADDR001024,PTY001024,business,896 Rodriguez Glens,Port Mason,PW,65537,US,True
ADDR001025,PTY001025,risk_location,967 Brown Points,Medinaville,FM,83513,US,True
ADDR001026,PTY001026,mailing,73799 Nelson Viaduct,East Johnfurt,UT,73860,US,True
ADDR001027,PTY001027,mailing,628 Delacruz Landing,Hahnberg,RI,32255,US,True
ADDR001028,PTY001028,risk_location,9812 Donna Highway,Lake Lauren,KY,20535,US,True
ADDR001029,PTY001029,mailing,94412 Ford Alley,Thomasport,TN,22016,US,True
ADDR001030,PTY001030,mailing,74446 Roberto Route Apt. 445,South Victor,GU,73918,US,True
ADDR001031,PTY001031,business,3833 White Junction Apt. 204,South Amandaland,AL,47940,US,True
ADDR001032,PTY001032,risk_location,9043 Castillo Port,New Angela,ND,84731,US,True
ADDR001033,PTY001033,business,7874 Katie Ville Apt. 148,East Thomasborough,UT,20677,US,True
ADDR001034,PTY001034,risk_location,72137 Johnson Village,North James,WA,86804,US,True
ADDR001035,PTY001035,billing,7343 Bush Trail,New Monicaport,WI,92658,US,True
ADDR001036,PTY001036,mailing,741 Frazier Vista Apt. 083,Andrealand,TN,80963,US,True
ADDR001037,PTY001037,primary,26880 Medina Alley,Racheltown,MO,68603,US,True
ADDR001038,PTY001038,risk_location,2348 Kimberly Flat Suite 866,Mitchellborough,DE,37704,US,True
ADDR001039,PTY001039,mailing,195 Hughes Overpass,Moraleschester,KY,15512,US,True
ADDR001040,PTY001040,risk_location,7726 Stacey Port,Lake Kimberly,NM,17596,US,True
ADDR001041,PTY001041,business,65596 Anderson Lodge Apt. 922,Joseside,VI,04663,US,True
ADDR001042,PTY001042,mailing,9785 Reed Lakes,New Ericborough,AZ,84044,US,True
ADDR001043,PTY001043,business,60414 Odom Prairie Apt. 004,Lake Michael,IN,74595,US,True
ADDR001044,PTY001044,billing,536 Brittany Extensions,New Ross,OH,71262,US,True
ADDR001045,PTY001045,primary,534 Foley Trail Suite 135,New Ryan,KY,85637,US,True
ADDR001046,PTY001046,business,6741 Amy Trafficway,Paulside,MO,15199,US,True
ADDR001047,PTY001047,billing,344 Jessica Hollow Apt. 997,New Jason,MD,50178,US,True
ADDR001048,PTY001048,risk_location,8403 Miller Corner Suite 907,Port Natasha,NY,52480,US,True
ADDR001049,PTY001049,primary,38887 Misty Circle,Jonesburgh,VI,79611,US,True
ADDR001050,PTY001050,business,77769 Hays Harbor,Heatherborough,GU,78037,US,True
ADDR001051,PTY001051,mailing,63566 Robert Glens Apt. 415,South Michael,SC,78767,US,True
ADDR001052,PTY001052,billing,9079 Michael Estate,Jessicaland,AS,66821,US,True
ADDR001053,PTY001053,primary,49777 Brittany Light Apt. 313,Millershire,GU,16131,US,True
ADDR001054,PTY001054,business,5624 Tanner Camp,West Tiffany,PW,70893,US,True
ADDR001055,PTY001055,business,20858 Scott Forge Suite 656,Christopherburgh,CO,53667,US,True
ADDR001056,PTY001056,primary,36309 Vasquez Isle Suite 138,Johnsonton,GU,42035,US,True
ADDR001057,PTY001057,risk_location,338 Julie Street,Port Meganport,OR,41181,US,True
ADDR001058,PTY001058,billing,24890 Mark Summit,Lake Michael,MT,11861,US,True
ADDR001059,PTY001059,primary,97332 Laurie Groves,South Lisamouth,NV,45364,US,True
ADDR001060,PTY001060,business,67322 Marks Court Suite 484,North Patriciatown,DC,30746,US,True
ADDR001061,PTY001061,primary,95927 Christine Crossing,Lawrenceberg,MI,07379,US,True
ADDR001062,PTY001062,primary,1567 Davis Gardens,Chelseamouth,DC,48828,US,True
ADDR001063,PTY001063,mailing,310 Cheryl Islands Apt. 349,East Waltermouth,MT,58352,US,True
ADDR001064,PTY001064,risk_location,2617 Danielle Fields,Lake Matthewville,NE,82545,US,True
ADDR001065,PTY001065,billing,0641 Jamie Mountains Suite 274,West Stacie,PR,11701,US,True
ADDR001066,PTY001066,primary,190 Moore Inlet,Port Nicolebury,SD,60188,US,True
ADDR001067,PTY001067,mailing,178 Steven Mills,West Juanberg,SD,12884,US,True
ADDR001068,PTY001068,billing,149 Angelica Burg,Lake Heatherfurt,GU,54534,US,True
ADDR001069,PTY001069,business,5708 Rodriguez Fields,Garciastad,RI,86029,US,True
ADDR001070,PTY001070,billing,80240 Brandi Crossing,Zacharyville,PA,36961,US,True
ADDR001071,PTY001071,business,9650 Clark Street Suite 252,Hughesfort,GA,10736,US,True
ADDR001072,PTY001072,billing,5436 Susan Haven,Harrismouth,AK,34843,US,True
ADDR001073,PTY001073,mailing,32934 Madison Fork,West Michael,TX,12636,US,True
ADDR001074,PTY001074,risk_location,8735 Joel Trace Apt. 553,Kevinstad,FM,67379,US,True
ADDR001075,PTY001075,risk_location,1044 Carroll Village Suite 922,Karenstad,MN,26189,US,True
ADDR001076,PTY001076,primary,089 Cruz Station,Port Kaylaburgh,MA,73848,US,True
ADDR001077,PTY001077,primary,0554 Ford Locks,Michelleside,ND,50884,US,True
ADDR001078,PTY001078,risk_location,787 Duncan Fields Suite 920,Bryanberg,KS,82191,US,True
ADDR001079,PTY001079,mailing,3493 Barton Extensions,New Alexander,NE,34669,US,True
ADDR001080,PTY001080,risk_location,636 Aguirre Mill,Berrystad,AS,38397,US,True
ADDR001081,PTY001081,business,70900 Carlson Extensions,Danielhaven,AR,36003,US,True
ADDR001082,PTY001082,billing,8316 Berry Union Apt. 230,Morganchester,MA,66958,US,True
ADDR001083,PTY001083,business,280 Mccarthy Well,North Lance,ID,33196,US,True
ADDR001084,PTY001084,billing,21494 Ryan Plaza Apt. 520,Lake Natashaside,MP,50246,US,True
ADDR001085,PTY001085,primary,03214 Emily Roads Suite 519,East Bryan,SC,56058,US,True
ADDR001086,PTY001086,billing,63250 George Burg Suite 271,Port Briannaview,MP,55472,US,True
ADDR001087,PTY001087,mailing,398 Martha Station Apt. 256,Port Ricardo,IN,94701,US,True
ADDR001088,PTY001088,business,2965 Warren Parks Suite 244,South Michaelhaven,MS,32821,US,True
ADDR001089,PTY001089,billing,7832 Powers Green Apt. 443,North Kurtborough,OH,65272,US,True
ADDR001090,PTY001090,billing,64764 Kimberly Bridge Suite 744,Annaburgh,ID,90066,US,True
ADDR001091,PTY001091,billing,64190 Stephen Gateway,West Stephanieland,TN,05761,US,True
ADDR001092,PTY001092,business,12895 Nicholas Village Suite 816,Campbellberg,AZ,71974,US,True
ADDR001093,PTY001093,risk_location,2223 Michael Lane,Turnerborough,WY,18660,US,True
ADDR001094,PTY001094,risk_location,83184 Edwards Light,Douglasstad,WI,66744,US,True
ADDR001095,PTY001095,business,64971 Emily Turnpike,Millerburgh,DE,61780,US,True
ADDR001096,PTY001096,billing,152 Holly Rapids,Charlesside,CA,67782,US,True
ADDR001097,PTY001097,billing,8621 Jared Flats Apt. 682,Timothybury,IL,57657,US,True
ADDR001098,PTY001098,mailing,889 Keller Square Apt. 190,North Jonathanfort,LA,62170,US,True
ADDR001099,PTY001099,primary,76024 Heather Turnpike Apt. 828,Port Amyfort,KS,37055,US,True
ADDR001100,PTY001100,risk_location,49156 William Fall,Toddstad,PW,04340,US,True
ADDR001101,PTY001101,billing,1045 Michelle Hollow Apt. 784,New Garystad,SD,46748,US,True
ADDR001102,PTY001102,risk_location,3499 Thompson Port Apt. 779,Meganberg,AZ,19326,US,True
ADDR001103,PTY001103,mailing,495 Owens Estates Apt. 255,Lake Beckymouth,MA,27662,US,True
ADDR001104,PTY001104,risk_location,2494 Kathy Route,Martinmouth,MP,65781,US,True
ADDR001105,PTY001105,billing,2413 Jessica Lakes,Bennettmouth,KS,57630,US,True
ADDR001106,PTY001106,mailing,663 Mckenzie Fork,New William,UT,52603,US,True
ADDR001107,PTY001107,business,8420 Jake Crossroad,Maryberg,GA,92721,US,True
ADDR001108,PTY001108,primary,2440 Rebecca Stream,Hernandezberg,VI,18382,US,True
ADDR001109,PTY001109,primary,493 Larry Island,New Sarahstad,AR,97798,US,True
ADDR001110,PTY001110,primary,978 John Lights Apt. 857,Port Justin,PW,57846,US,True
ADDR001111,PTY001111,risk_location,98579 Jackson Village,North Richardville,MN,77355,US,True
ADDR001112,PTY001112,primary,006 Robinson Plain,South Stevenstad,WY,21506,US,True
ADDR001113,PTY001113,risk_location,7894 Davis Circle Suite 471,Bartonmouth,SD,02244,US,True
ADDR001114,PTY001114,mailing,1424 Decker Wall,Lake Cassidy,MI,54885,US,True
ADDR001115,PTY001115,billing,677 Mathews Ridge,Brendaside,IL,29550,US,True
ADDR001116,PTY001116,billing,143 Cody Mountain,Jamesfort,AL,22172,US,True
ADDR001117,PTY001117,risk_location,7824 Lopez Mission,Lake Sydneymouth,KS,62758,US,True
ADDR001118,PTY001118,business,9568 Brown Park,Paynetown,MH,64294,US,True
ADDR001119,PTY001119,billing,2156 Sanchez River Suite 260,East Anthony,AR,62153,US,True
ADDR001120,PTY001120,billing,629 Nicolas Branch Suite 142,Edwardview,MO,54538,US,True
ADDR001121,PTY001121,business,88222 Roger Knolls Suite 696,West Jennifershire,SC,47279,US,True
ADDR001122,PTY001122,mailing,54170 Schroeder Points,Jamesberg,IA,92366,US,True
ADDR001123,PTY001123,mailing,2319 Haney Flat Apt. 921,South Annaburgh,TX,56811,US,True
ADDR001124,PTY001124,billing,171 Chavez Plains Apt. 530,Sandrabury,AK,03926,US,True
ADDR001125,PTY001125,primary,19569 Avery Burg Suite 526,Nelsonshire,NM,50498,US,True
ADDR001126,PTY001126,risk_location,41667 Lisa Club,Mathisfort,PR,53876,US,True
ADDR001127,PTY001127,mailing,172 Good Canyon,Port Janice,MI,54588,US,True
ADDR001128,PTY001128,business,71346 Leah Path,Lake Darrenport,CA,55248,US,True
ADDR001129,PTY001129,mailing,7205 Michelle Burg Apt. 076,West Sydneyfurt,PW,13645,US,True
ADDR001130,PTY001130,mailing,6546 Leah Grove,Vincentborough,OH,36807,US,True
ADDR001131,PTY001131,risk_location,11548 Dana Place Apt. 557,North Jaimeport,FL,69538,US,True
ADDR001132,PTY001132,billing,6586 Gallagher Brooks,Bryanburgh,HI,90436,US,True
ADDR001133,PTY001133,business,6288 Reeves Islands,South Thomas,MI,27454,US,True
ADDR001134,PTY001134,business,908 Johnson Gateway Suite 428,Williamsland,NC,82178,US,True
ADDR001135,PTY001135,risk_location,90719 Ray Court Suite 084,South Keith,MA,42581,US,True
ADDR001136,PTY001136,primary,3298 William Hill,South Jasonberg,NH,39428,US,True
ADDR001137,PTY001137,primary,810 Jessica Circle,Antoniofort,IL,13261,US,True
ADDR001138,PTY001138,primary,14884 Jonathan Trail,North Jamesborough,RI,25168,US,True
ADDR001139,PTY001139,primary,3412 Victoria Shores,Kingville,ID,85178,US,True
ADDR001140,PTY001140,risk_location,428 King Center,New Soniaberg,RI,50668,US,True
ADDR001141,PTY001141,primary,69275 Jordan Crescent,Lake Kevin,AL,39065,US,True
ADDR001142,PTY001142,risk_location,5502 Gross Mountain Apt. 760,West Nicholasland,ME,38723,US,True
ADDR001143,PTY001143,business,9691 Adkins Ports Apt. 404,New Raymond,NH,90082,US,True
ADDR001144,PTY001144,primary,06254 Taylor Fort Apt. 218,Port Christian,RI,83043,US,True
ADDR001145,PTY001145,mailing,3278 Gregory Court Suite 904,Kennethstad,AS,80090,US,True
ADDR001146,PTY001146,business,88184 Schwartz Mission,Kyleside,MH,41792,US,True
ADDR001147,PTY001147,billing,07686 Alexandra Mall Apt. 666,Delgadoburgh,AZ,52366,US,True
ADDR001148,PTY001148,billing,9569 Nicholas Shore Apt. 753,South Kerri,MD,47939,US,True
ADDR001149,PTY001149,risk_location,6969 Nicholas Course,North Rebeccamouth,CA,16899,US,True
ADDR001150,PTY001150,risk_location,66072 Cook Trail Suite 548,Lake Cynthia,AK,41209,US,True
ADDR001151,PTY001151,primary,96415 Julie Grove Apt. 562,New Brandonbury,LA,40443,US,True
ADDR001152,PTY001152,mailing,617 Nunez Way,Davidhaven,HI,64915,US,True
ADDR001153,PTY001153,primary,131 Dominguez Bypass Apt. 800,Johnsonmouth,AZ,06860,US,True
ADDR001154,PTY001154,billing,694 John Field,East Mary,MA,44786,US,True
ADDR001155,PTY001155,business,65094 Christine Inlet Suite 479,Lake Rebecca,MO,41424,US,True
ADDR001156,PTY001156,billing,838 Brendan Forges Suite 192,Christianshire,CT,64080,US,True
ADDR001157,PTY001157,business,4316 Cheryl Pike Apt. 382,Kimberlybury,AK,95112,US,True
ADDR001158,PTY001158,billing,3924 Savage Ports,Lake Sabrina,RI,80911,US,True
ADDR001159,PTY001159,primary,9258 Zimmerman Village,North Jonathanmouth,IA,73801,US,True
ADDR001160,PTY001160,billing,097 John Via Apt. 747,West Aprilshire,RI,56876,US,True
ADDR001161,PTY001161,mailing,71946 Sean Flats,Port Lori,RI,72980,US,True
ADDR001162,PTY001162,mailing,664 Laura Spur Apt. 604,Johnburgh,SD,45587,US,True
ADDR001163,PTY001163,billing,447 Meghan Drive Suite 580,North Josephmouth,NE,22064,US,True
ADDR001164,PTY001164,billing,81937 Howard Viaduct,Hannahton,WI,11834,US,True
ADDR001165,PTY001165,mailing,944 Charlotte Fort Suite 962,New Matthew,AK,57765,US,True
ADDR001166,PTY001166,business,263 Cisneros Run Suite 273,Jamesview,NM,82624,US,True
ADDR001167,PTY001167,mailing,5603 David Place,West Raymondton,DC,69377,US,True
ADDR001168,PTY001168,mailing,47174 Carter Rest Apt. 285,West Krystalchester,VA,12216,US,True
ADDR001169,PTY001169,risk_location,7178 Martinez Lights,Lake Danielle,KS,33836,US,True
ADDR001170,PTY001170,mailing,540 Williams Garden,Fergusonburgh,FM,14428,US,True
ADDR001171,PTY001171,business,172 Brittany Center Suite 906,Bellshire,TN,83805,US,True
ADDR001172,PTY001172,risk_location,6673 Villarreal Square,New Jenniferton,AK,36877,US,True
ADDR001173,PTY001173,billing,9416 Roth Orchard Suite 781,Jordanview,PA,92387,US,True
ADDR001174,PTY001174,risk_location,7976 Courtney Squares Apt. 673,Sanchezbury,IA,38044,US,True
ADDR001175,PTY001175,risk_location,920 Kenneth Hill,Brookshaven,UT,64119,US,True
ADDR001176,PTY001176,business,84000 Scott Island,Coryside,NM,28995,US,True
ADDR001177,PTY001177,business,558 Villa Villages,Hendrixstad,GA,68311,US,True
ADDR001178,PTY001178,primary,1584 Judy Port Suite 515,South Stephanietown,CO,27010,US,True
ADDR001179,PTY001179,mailing,08071 Curtis Branch Suite 692,Gallowaychester,PW,21373,US,True
ADDR001180,PTY001180,primary,20282 Johnson Junction,West Matthewfurt,OR,59545,US,True
ADDR001181,PTY001181,mailing,4206 Reeves Forks,Christophermouth,MT,91802,US,True
ADDR001182,PTY001182,risk_location,86351 Rios Roads,Heatherstad,MI,54246,US,True
ADDR001183,PTY001183,billing,296 April Village Apt. 555,Matthewstad,MI,26569,US,True
ADDR001184,PTY001184,risk_location,772 Gabriel Square Suite 418,New Kimberlyview,MP,85657,US,True
ADDR001185,PTY001185,billing,002 Lee Glens Suite 895,Jeffersonton,VA,83221,US,True
ADDR001186,PTY001186,risk_location,87722 Thompson Plains Suite 070,North Nicholashaven,NJ,84663,US,True
ADDR001187,PTY001187,risk_location,50725 Mendoza Trafficway Apt. 439,Tateview,SD,61025,US,True
ADDR001188,PTY001188,primary,11813 Christina Cove,Teresastad,CA,36390,US,True
ADDR001189,PTY001189,primary,91286 Kathy Neck,Gatesville,KS,48680,US,True
ADDR001190,PTY001190,billing,9055 Joshua Harbors,Millerside,TX,68298,US,True
ADDR001191,PTY001191,business,9602 Montgomery Mountain,Walkerfurt,NH,20948,US,True
ADDR001192,PTY001192,business,4784 Donald Divide,Jimenezville,MN,81950,US,True
ADDR001193,PTY001193,mailing,01365 Sherman Pine,Lake Emily,OR,09323,US,True
ADDR001194,PTY001194,primary,630 Kim Plaza Suite 135,West Markburgh,AL,63721,US,True
ADDR001195,PTY001195,business,00548 Holly Stravenue,Port Heidi,VI,91050,US,True
ADDR001196,PTY001196,risk_location,32635 Carter Ways Suite 336,Rodriguezville,PA,46015,US,True
ADDR001197,PTY001197,primary,1848 Melissa Harbor,Port Katherine,DC,59613,US,True
ADDR001198,PTY001198,business,575 Blair Square Apt. 770,Sandovalchester,CT,23152,US,True
ADDR001199,PTY001199,business,879 Gonzalez Plain Suite 459,Markmouth,PA,56214,US,True
ADDR001200,PTY001200,billing,149 Padilla Stravenue Suite 801,West Ryanmouth,ME,48728,US,True
ADDR001201,PTY001201,primary,1919 Jason Flats Apt. 834,Sarafurt,MS,30878,US,True
ADDR001202,PTY001202,primary,0378 Quinn Plaza,Toddhaven,PW,35441,US,True
ADDR001203,PTY001203,risk_location,3105 Rasmussen Loop Apt. 422,Bakerfort,MO,90947,US,True
ADDR001204,PTY001204,business,81920 Crawford Track,Kevinburgh,DC,38107,US,True
ADDR001205,PTY001205,primary,0134 Russell Spurs,East Devin,MS,45165,US,True
ADDR001206,PTY001206,primary,41387 Carpenter Isle,East Deborahmouth,SD,94659,US,True
ADDR001207,PTY001207,risk_location,50949 Gonzales Walks,Kevinton,FL,95189,US,True
ADDR001208,PTY001208,primary,382 Gary Heights,West Tammieville,AK,18547,US,True
ADDR001209,PTY001209,primary,8975 Lisa Fords Suite 169,Hamiltonside,RI,03890,US,True
ADDR001210,PTY001210,billing,683 John Burg Suite 862,Combsberg,PW,21198,US,True
ADDR001211,PTY001211,risk_location,01723 Newman Ridge,Jeremyport,SC,22348,US,True
ADDR001212,PTY001212,billing,206 Pamela Island,Gregorytown,CT,72474,US,True
ADDR001213,PTY001213,billing,71090 Harmon Squares,Justinshire,DE,35380,US,True
ADDR001214,PTY001214,risk_location,79837 Anderson Road,West Jeffreybury,WY,42372,US,True
ADDR001215,PTY001215,primary,33499 Harrington Brook,Woodfurt,TX,23926,US,True
ADDR001216,PTY001216,primary,6180 Dakota Plaza Apt. 904,Nicoleberg,VA,62978,US,True
ADDR001217,PTY001217,business,831 Bruce Extension,Kathyview,NC,64126,US,True
ADDR001218,PTY001218,business,11679 Kelly Summit Suite 326,Melanieborough,LA,55174,US,True
ADDR001219,PTY001219,mailing,0134 Anna Parks Apt. 212,South Cameron,DC,32976,US,True
ADDR001220,PTY001220,primary,769 Christopher Shores Suite 479,East Joseph,PR,43448,US,True
ADDR001221,PTY001221,business,348 Lopez Roads,Freemanborough,PW,95143,US,True
ADDR001222,PTY001222,risk_location,4928 Smith Ford Suite 068,New Gabriel,AR,43829,US,True
ADDR001223,PTY001223,billing,26577 Yu Branch,Novakshire,VA,57179,US,True
ADDR001224,PTY001224,billing,733 Guzman Rapid Apt. 389,Christianshire,KY,20580,US,True
ADDR001225,PTY001225,mailing,26865 Henry Ridges Apt. 741,Joneston,KS,47861,US,True
ADDR001226,PTY001226,billing,87247 Phillips Path,Lake Anthony,DE,20429,US,True
ADDR001227,PTY001227,risk_location,24074 Phillip Islands Suite 564,Lewisfort,PR,11156,US,True
ADDR001228,PTY001228,mailing,67887 Ricky Valley Suite 070,Port Julie,IN,07292,US,True
ADDR001229,PTY001229,business,627 Barry Park Suite 857,Laceyland,SD,15822,US,True
ADDR001230,PTY001230,business,208 Miller Unions,East John,MD,58287,US,True
ADDR001231,PTY001231,billing,0303 Shaun Estates,Tonyport,AK,75890,US,True
ADDR001232,PTY001232,mailing,63800 Emily Corner,South Brian,AZ,64820,US,True
ADDR001233,PTY001233,mailing,001 Hernandez Way,North Robert,KS,06918,US,True
ADDR001234,PTY001234,risk_location,745 William Mountain,Danahaven,DC,12268,US,True
ADDR001235,PTY001235,risk_location,4841 James Brook Suite 272,West Alexland,SC,36813,US,True
ADDR001236,PTY001236,billing,36163 Ramirez Gateway,Dannybury,MT,87351,US,True
ADDR001237,PTY001237,business,11520 Steven Hill,North Joshuabury,VA,97238,US,True
ADDR001238,PTY001238,risk_location,478 Barnett Club,Joshuamouth,MH,68053,US,True
ADDR001239,PTY001239,risk_location,275 Heather Rapid Apt. 171,Beverlyshire,IN,69188,US,True
ADDR001240,PTY001240,primary,6636 Thompson Ford Suite 340,North Angela,VI,85714,US,True
ADDR001241,PTY001241,primary,6350 John Cliffs,Bowersside,GA,11916,US,True
ADDR001242,PTY001242,risk_location,5331 Kelly Falls Apt. 580,West Amyborough,HI,07382,US,True
ADDR001243,PTY001243,business,697 Thompson Brooks,South Ericland,PR,30261,US,True
ADDR001244,PTY001244,business,577 Brown Springs,South Keithshire,IA,54413,US,True
ADDR001245,PTY001245,primary,268 Cuevas Shoal,East Kevin,TX,07841,US,True
ADDR001246,PTY001246,mailing,731 William Mountain,Port Timothy,CO,57185,US,True
ADDR001247,PTY001247,billing,0299 Jones Parks,Port Justinview,ME,85857,US,True
ADDR001248,PTY001248,mailing,505 Duarte Mountains Apt. 564,Port Kaylahaven,SD,22110,US,True
ADDR001249,PTY001249,mailing,0062 Terrell Flat Suite 601,North Ashley,VT,57379,US,True
ADDR001250,PTY001250,billing,7887 Hernandez Heights Apt. 425,West William,NE,95813,US,True
ADDR001251,PTY001251,primary,118 Bell Plains Apt. 677,Cliffordborough,ID,23684,US,True
ADDR001252,PTY001252,mailing,3953 Jacqueline Estates Apt. 291,Port Johnmouth,DC,46855,US,True
ADDR001253,PTY001253,primary,16076 Mendoza Mission Apt. 323,Daughertystad,DE,94967,US,True
ADDR001254,PTY001254,business,64920 Brent River Apt. 210,Patriciafort,MS,90766,US,True
ADDR001255,PTY001255,primary,580 Duncan Prairie,East Lauren,GU,40406,US,True
ADDR001256,PTY001256,business,1050 Monique Rest,Martinezland,ID,87000,US,True
